ID,Original Text,Cleaned Text,target
ynat-v1_train_00939,천은사 Q장료 폐지 업무9P,"## 천은사, 장료 폐지 업무 추진",0
ynat-v1_train_00945,ou 프랑Q어의 실종·당신이 남긴 증오,,0
ynat-v1_train_00946,"이 ZGi누가 F을:(대C문O 유,e가,특집","## 이 ZGi누가 F을:(대C문O 유,e가,특집 -> **""Z세대, 누가 그들을 대변할까?""**",0
ynat-v1_train_00947,Kqa 정_m 선2{z전xg기0 @독X배울 $ 많z 베9/,"##  ""Kqa 정_m 선2{z전xg기0 @독X배울 $ 많z 베9/""  에서 추출된 뉴스 제목: 

**""독서, 많이 배울수록 좋다""**",1
ynat-v1_train_00949,푸zY사우디·이0 모두와 가Jk 관계…중동N 역할,"""사우디·이란, 모두와 관계…중동 역할 주목""",6
ynat-v1_train_00950,"^u} 부`p+러닝#4트T~%l8인 상,M원 공식yg표x보","## 러닝 4.0 시대, 인공지능 원칙 공식 발표",6
ynat-v1_train_00952,민주g.월국0$중점법안9난항]$고심…한국당 /조Q_반대,"민주당, 중점 법안 난항 고심…한국당 반대",2
ynat-v1_train_00953,게시판 LGU 8월까지 용산사옥서 구족화가 5인 특별전시회,"LGU, 용산사옥서 5인 특별전시회 개최",4
ynat-v1_train_00958,러시!p[7A 정식 제안 온k면7푸틴+a프_만날4것,"## 러시아, 정식 제안 발표",6
ynat-v1_train_00960,Vc노조 주52시간 교^제 =k(Hv,"##  ""노조, 주 52시간 근무제 교섭 착수""",3
ynat-v1_train_00961,"이Ll ""기오2^O :[&Q1만4천명W병[치료","""1만 4천 명, W병 치료""",6
ynat-v1_train_00962,박원~K누리과정 좀 소통하자는데>m-Y예EW 반응종KTY,"## 박원, 누리과정 소통 제안에 ""긍정적 반응""",2
ynat-v1_train_00963,이총l8히po3:q대4시C[8구b장L 등에e소홀 없T _n,"## 이총, 8구장 등에 소홀 없이 대4시 C",3
ynat-v1_train_00964,Q00골 h시 역시(l결Y…4골r중 1골 C반 30분G...,"## Qoo 골, 역시 1골 넣으며 C반 30분 승리",1
ynat-v1_train_00966,"朴대통령 ""조센|4]l\}k멍같은x역할해야…창업?국,기대","## 朴대통령, ""조선족 역할해야…창업?국가, 기대""",2
ynat-v1_train_00967,제5T e림문학상S수Z작N기타1;r 셔플 :u,제5회 문학상 수상작 발표: 셔플,0
ynat-v1_train_00968,~대결 SI 켈리 vs]두산 B용찬 KS]e차6 선발,"## 켈리 vs 용찬, 두산-SSG 선발 맞대결",1
ynat-v1_train_00969,"ArH ""리 \폭+상9[gMU 연'X:733:","""리"" 연'X:733 폭상9[gMU",5
ynat-v1_train_00970,R화감독 같O 지휘자 :타지 영n 같은 k러A교향곡,"## ""R화감독 같O 지휘자 :타지 영n 같은 k러A교향곡""  ->  ""R 감독, 타지 영과 같은 교향곡 지휘""",0
ynat-v1_train_00972,":f배""5미국과 !드컵} 종전서 13 석J…6승 7패로 w감","미국, 13승 7패로 종전 서부 컨퍼런스 6위",1
ynat-v1_train_00973,KT 데\U 공유 앱 Y데이1d스 가입자 H0^ 돌p,KT 데이터 공유 앱 'Y데이' 가입자 증가,4
ynat-v1_train_00974,인-]항 무n열cV화재 가정한:비}Hc,"""인천, 무더위 속 화재 발생""",3
ynat-v1_train_00975,정의당![울시당 6.D3 hw선거 후보3출정식,"정의당, 6.13 지방선거 후보 출정식 개최",2
ynat-v1_train_00976,"러시아99자배구D코치 Lx\UN리 뒤 Q,기 o리머$","## 러시아 배구 코치, 리그 뒤흔들다",1
ynat-v1_train_00977,"코U닥 vl 갈증 풀리나…기술 J고서 매""HY0여.U발=","## 코닥, 갈증 해소 기술로 매출 회복 노려",5
ynat-v1_train_00979,외국E 좋Z1Blo$다 n3^좋아하고 사&하는/작품 w0,"""좋아하는 작품""",0
ynat-v1_train_00980,"獨정)!Gzn X 고M>외H,유+ )_리 회Z 놓쳐","""독일, G20 정상회의 참석 놓쳐""",2
ynat-v1_train_00981,:)버 모H일에 음성·이미지B검h기능 $h 배치,음성 및 이미지 검색 기능 배치,4
ynat-v1_train_00983,@U·i 9일 정상회의…북핵·무역·투자z경=협력 등 f의,"9일 한미 정상회의, 북핵·경제 협력 논의",6
ynat-v1_train_00984,지소연·이h아 X월 여자>구 아시<컵 국가대표로ZX탁,"## 지소연, 이하늬, X월 여자 축구 국가대표로 발탁",1
ynat-v1_train_00987,"지방서 새누-당 ,q 동v 촉구 이어져d일부는 7참 X대",,2
ynat-v1_train_00988,"문a통령/힘을 @한9""화RN변…평W""Tz스로 &c어야종합","""문 대통령, 힘을 합쳐야 종합""",2
ynat-v1_train_00989,"C간 <는 고""이로;6k·9무\x7다","""C간 고이로""는 무엇을 의미하는지 알 수 없습니다. 텍스트에 포함된 노이즈는 의미를 파악하기 어렵게 만듭니다. 좀 더 명확한 텍스트를 제공해주시면 자연스럽고 간결한 뉴스 제목으로 변환해 드리겠습니다.",0
ynat-v1_train_00991,고개m인 q야g3`cGPu교x단X 연설 2통Q@W 사과,"""교육단 연설, 사과""",2
ynat-v1_train_00992,"주택연금 가@ >%<""요…내년 2월부터s월수령액 3.P> 줄어","주택연금, 내년 2월부터 월 수령액 줄어",5
ynat-v1_train_00993,"김동,?2}0@ nz 아닌uii…b거제FS개혁부터 B야","## 김동, 개혁부터 시작해야",2
ynat-v1_train_00994,u와K C권<G공세b_ 입hP불변`}!식 지키/cc=,"""공세 불변, 입장 지켜""",2
ynat-v1_train_00997,"동아시아"" y러리P1모태 와하비즘u확산 제s의~(N KL","## 동아시아, 와하비즘 확산 우려",6
ynat-v1_train_00998,"""타&후의.5J^9지c 이{라엘 야권연대9성사SD","## 이스라엘 야권 연대, 9성사 선언",6
ynat-v1_train_00999,L(E 드j으로 실시간S사0 )시 SKT w상재난구조 시스템,"## SKT, 실시간 재난 구조 시스템 개발",4
ynat-v1_train_01000,"與 s대위e혁신형y관리형q중진들l의, 팽w종합","##  혁신형 관리형 중진들, 팽창 종합",2
ynat-v1_train_01001,24라 멋 라 만연산 치x` 숲으로8*@/ei순N힐> G행,"## 24라 멋 라 만연산 치x` 숲으로8*@/ei순N힐> G행  ->  **24라 멋진 만연산 숲길, 행복한 하이킹**",0
ynat-v1_train_01002,새E{자인1%메라에 매료…yp3사 갤럭시S1Z 개통,"##  갤럭시 S10 개통, 새로운 디자인에 매료",4
ynat-v1_train_01004,FT@ 셀U나 U사상 Q고는M메시…G발$V르 F날_GR ..,##  FT 사상 최고 메시지 발송 기록 갱신,1
ynat-v1_train_01007,거제 E0 v*월간 출입제한)동계정비 b 내S 3(j1일 재개방,"거제 도로, 동계 정비로 일시 통제",3
ynat-v1_train_01008,"미국·7R;·멕시g 2hoU년m\o컵X공""=W8<청#듯","미국, 멕시코 월드컵 공동 개최",6
ynat-v1_train_01009,)보통신산업진흥원 ~#7후보 3.수 압축,"## 산업진흥원, 7번째 후보 압축",3
ynat-v1_train_01010,노?u김)d·피QY3손민j…겨4P{c는bd베G트n연$곡,"""손민수, 새 앨범 발매""",0
ynat-v1_train_01011,북한 개성공단 남측인원 오후 5시30분까지 추방3보,,4
ynat-v1_train_01012,전Y 드9난 넥] 뒷돈 g이K…9BOQl그가k공=,"""전두환 넥슨 뒷돈 의혹""",1
ynat-v1_train_01013,p:카자D 첨단f료시스템 y/N술개_X협약,"## 카자흐스탄, 첨단 의료 시스템 협약 체결",4
ynat-v1_train_01014,질병관리_ 서울n재~외신5자3H취재여건 만N도 AC,"## 질병관리청, 서울 재외 언론 취재 지원",3
ynat-v1_train_01015,우파r우 a권 오스트리아g|u3재uu&*표 R5,"""오스트리아, 우파 정권 붕괴""",6
ynat-v1_train_01016,오바%f4폭1;마#사X6210f 대규1A감R…누적  b자m562b,"## 오바마, 대규모 감원 발표",6
ynat-v1_train_01018,5산 초Q학생 3명-9가RE진…김:+Th접b8P치원q'-#확(,"5학년 초등학생 3명, 9가지 진로 체험",3
ynat-v1_train_01019,역; *}좀비ue]>=이스9'^{Z 1차H: 애틀ZVX..,## 1차 애틀란타 좀비 사태 발생,1
ynat-v1_train_01020,"v산교육d 지방r무원T6Z3명 정기인K""승진 136명  R 2*y명",## 지방공무원 136명 승진,3
ynat-v1_train_01021,"더불W8주@ 의원n과 ""사하는 조A","""더불주 의원, '사하' 조A""",2
ynat-v1_train_01022,0용 공고 보는XK직자들,## 0원 공고 보는 직장인들,3
ynat-v1_train_01023,PJ 나p{코스닥 개미 투자자S 시무룩,,5
ynat-v1_train_01024,x^0 명성'?4 j변판#출간 즉aIg천& 매진,"##  ""X^0 명성"" 책, 출간 즉시 매진",0
ynat-v1_train_01025,"도쿄행 첫 관문 c인공은 !…F8범호mt8인j,1p*J.","도쿄행 첫 관문, F8 범호 비행기 출발",1
ynat-v1_train_01026,"아r널R벵거 감B Y?u 비\에 감u에 o~ ,볍다...","## 아널드 슈워제네거, 유엔에 감사 표명",1
ynat-v1_train_01028,$승우qo리에AC베j나와N4년 o\ 계약…오L3-디a*스.h.,"승우, 4년 계약 연장… 오는 3월 디스.",1
ynat-v1_train_01029,"윤,KCA감w장 베h남nL앙T1서 t`fA세미나 P:","## 윤, KCA 감사장 받아... T1 서포터 세미나 참석",5
ynat-v1_train_01033,"삼x f장년 특d 폴더q P마트폰 &""-폴더2 출시","## 삼성, 폴더블폰 '갤럭시 Z 폴드2' 출시",4
ynat-v1_train_01034,"z<X남쪽S먼""M·제주 동부 풍d""강풍경e 대`","제주 동부, 강풍 경보 발령",0
ynat-v1_train_01035,"3자l\ 아시아선$' 4위에도 자신감 >전…;Y ,월 도전","""3위에도 자신감, 아시아선수 월 도전""",1
ynat-v1_train_01036,"zF북,~1도{스웨wq…비yNx-_h표와W회P","북한, 스웨덴과 회담",6
ynat-v1_train_01037,Z저임금 인상 쟁취>사용자F삭감안~즉/ 폐j,"## 저임금 인상 쟁취, 사용자 삭감안 거부",3
ynat-v1_train_01038,온종일 차는 스s트!치 전자파i얼마나 나vh,"## 온종일 차 안, 전자파 걱정!",4
ynat-v1_train_01040,"(2에s로스페-스K b""아r 인l설 부인…%분기 적g&축L종합","""부인…분기 적자, 종합 축소""",5
ynat-v1_train_01041,충a v(8원에 N만7천㎡ 규모ek&c;(파크 조성,## 8만7천㎡ 규모 파크 조성,0
ynat-v1_train_01042,프f야구 시범V기 개막++병xL홈런포로 <귀 M고,"프로야구 시범경기 개막, 홈런포로 기분 좋게 시작",1
ynat-v1_train_01043,파주>n|드U저 상 수상자E A국x리보중,"## 파주시, 드론 상 수상자 발표",0
ynat-v1_train_01044,"A성""자 \% 시장0 hN페이 w(","## A 성장세, 시장 점유율 확대",4
ynat-v1_train_01045,팔 z단 U숭7 마c<+ 인공(d움직여…뇌신경` 재편된다,"## 인공지능, 뇌신경 재편하며 움직인다",4
ynat-v1_train_01047,정R #-측 &명y청취…데_n트H등재 여부 청문!r 결o,## 명예훼손 청문회 개최,2
ynat-v1_train_01049,g시판 /움k권iXr닥7]펀드 {입 이벤트,"## ""펀드 이벤트 개최""",5
ynat-v1_train_01051,게시판\~E넷진|5 `데이터 활용 정\d< 아이t어gu모,"## 데이터 활용 정책, 뜨거운 논쟁",4
ynat-v1_train_01052,남x노X자s일 )구대T,"""남자친구, 구속 영장 신청""",2
ynat-v1_train_01053,1세; 그s픽 w자이~cf상$01주기 추Tl,"## 1세, 첫 주기 시작",0
ynat-v1_train_01054,D5기자_회iP219 \원SdW 125z작LQ선정,"## D5기자, 219작가 선정",3
ynat-v1_train_01055,中9Nv체 RB Aj 집중포5z우리는o끝까지w$i a,"##  집중, 끝까지!",6
ynat-v1_train_01058,신간2문학A/음악이 q야기ji,## 신간 '2문학A' 음악으로 이야기 전한다,0
ynat-v1_train_01061,2野 우X우 W와라 합창…~행명령 %동` 온x(,"""2야 우X우 W와라 합창…~행명령 %동` 온x("" 라는 텍스트에서 노이즈를 제거하고 자연스럽게 뉴스 제목처럼 간결하게 변환하면 다음과 같습니다.

**2야 우와라 합창, 행명령 동시에**",2
ynat-v1_train_01062,"LG화학 안k ,보 Q 된 사업은 안(한다…고강도F대책r발표","## LG화학, 안전 강화 대책 발표",3
ynat-v1_train_01063,삼성Gm2블p[+년 30 v시]5K…갤S<c g6출$ 전D,"## 삼성 갤럭시 S 시리즈, 30만원 할인… 갤럭시 S6 출시 전",4
ynat-v1_train_01065,]영| 9>W3예*안 심의…외교안보수석g 업O보고,"## 외교안보수석, 심의 보고",2
ynat-v1_train_01066,"그래3p""0대k그룹 시w:액S""감","""30대 그룹, '액션' 감""",5
ynat-v1_train_01068,"e )P~ 방치*공세에 "" 南|권이 S태}반격",,2
ynat-v1_train_01069,LHEVK0로 촬영P 단편4화-6편 뉴욕 필름 페스)벌i 화제,"""LHEVK0로 촬영된 단편 4화-6편, 뉴욕 필름 페스티벌에서 화제""",4
ynat-v1_train_01070,100만 체험= 목전0 둔 화천|산천어축3,"## 100만 명, 화천 산천어축제 즐긴다",0
ynat-v1_train_01072,ZH색 갤럭시S8V 나오나,갤럭시 S8V 출시 예정?,4
ynat-v1_train_01073,전교조 E산형 전자m\U교체 <속w:~[장{소4v{저,"전교조, 산형 전자 매체 교체",3
ynat-v1_train_01074,문대통령 {용차K{`관심 ;져달라N마힌Y라 잘 풀%갈*것종합,"""문 대통령, 관심 가져달라""",2
ynat-v1_train_01078,; 자 리1 (장의@'체1향7Z대로…'G3e^Mp Seu,"## ""자리 1 (장의 체향대로...)""",4
ynat-v1_train_01081,투G ]천Q} 길 낭;이 흐르는 jxS#여Q,"""길 낭만, 흐르는 강""",0
ynat-v1_train_01082,"$민'커진 :남원jw독8e%프 원래 설렁설렁""다",,1
ynat-v1_train_01084,B이8뽑ki농구 x타EbZU…KBLC올o'전 팬 투D 8W,KBL 올스타 팬 투표 시작,1
ynat-v1_train_01085,"A*티 아r4 1(m고로V갈""뼈 골절$f주간 C장","골절, 최소 1주일 입원 예상",3
ynat-v1_train_01086,Y_인의 시선B로 바라본j일bB a국a\$U,"""Y인의 시선으로 바라본 a국""",0
ynat-v1_train_01088,미생 日e부 주최D미Q-g~상 우수상#구성 뛰어나,"## 미생 日e부 주최 디자인 공모전, 우수상 수상",0
ynat-v1_train_01089,박9서l '트남 스즈키& 1차전 라오스에9r0 대`,"## 박서 '트남 스즈키, 1차전 라오스에 승리",1
ynat-v1_train_01091,이화V론/클럽 회\에P이규원 K(S 아나운서,"이화여대 클럽 회의, 이규원 아나운서 참석",3
ynat-v1_train_01093,3·(운@ m|적 기(…용B[스님r재조*,## 3.1 운영 재개,0
ynat-v1_train_01095,일본  출6이u아 15일 n국…22일 고베 입단식,"## 일본, 15일 출국…22일 고베 입단식",6
ynat-v1_train_01096,한국lV6S전q세계? }긴다…업z~ 해외 보# 확대,"한국, 해외 진출 확대",0
ynat-v1_train_01098,주택%*j0카C&뱅크 w택금융4Y 개발 협력,주택금융 개발 협력,5
ynat-v1_train_01099,"오바마 ""-연설y법 에 h한8 격9단Sg위VfB행n당7","## 오바마 연설, 격단 행동 당면",6
ynat-v1_train_01102,가빈·산체' V 그 #ku까9b달U&라cJ웃2Am,"가빈 산체, 웃음으로 팬들 사로잡아",1
ynat-v1_train_01104,프랑스 이란에 핵OW 의무 %0L삼가라,"## 프랑스, 이란에 핵무기 개발 중단 촉구",6
ynat-v1_train_01105,그래픽 ITm기} -용한 B법 증여 3례,"## 그래픽 디자인 활용, B법 증여 3가지 사례",5
ynat-v1_train_01106,"HxF ""이트론에 A가d급등u조R5시 P구","""이트론 주가 급등""",5
ynat-v1_train_01108,K란 전국 3S째 T _S]y2명e사망/'qY대피!,"""K 지역, 3명 사망… 대피령""",6
ynat-v1_train_01113,여$배3 r수들 =4배$와 같은V(:'경기&이e 수 A어X,"""여배우, 4배 수입 뛰어넘어 경기 이끌어""",1
ynat-v1_train_01114,SRTY전'@스N트폰g갤럭시p와@드 4 출J…28만원대,"## 갤럭시 S23, 28만원대에 판매",4
ynat-v1_train_01115,"u국\신 E}조직p KGC꺼리""w佛 이라크v<=형E 반c","이라크, 한국 기업 KGC와 협력 강화",6
ynat-v1_train_01117,무례 외:%고노 日e무* 교체ew부상4아베 11Ui.p,,6
ynat-v1_train_01120,기업은~ a9>:5억원 규모OPm성장 b모8드F조성,"""기업, 5억원 규모 성장 모드 조성""",5
ynat-v1_train_01121,삼성 갤럭시폴드2$화C 커지r Y_는 유; UTG6탑재 전망,"## 삼성 갤럭시폴드2, UTG 적용될 전망",4
ynat-v1_train_01122,한화>lnZS리테일QUL_Y드 시점\F립,"## 한화리테일, QUL_Y 시점 드립",5
ynat-v1_train_01124,A정부 j 영#q3E|] v{b체F5달 확x 안 ;종합,"정부, 종합 달러 확보 안 해",2
ynat-v1_train_01125,SKT 010 ntl94/3% 사용 ]갈j우려…정부z문제Nt,"SKT 010 사용자, 정부 문제로 우려",5
ynat-v1_train_01129,대:전극 KB손보 시U 첫 연승G도로공사H IBK에\...,"##  KB손보, 도로공사 꺾고 첫 연승",1
ynat-v1_train_01131,이B음악회V아리랑 E2 공\전,"""아리랑, E2 공연""",0
ynat-v1_train_01137,U3공동l언so8관6S=P하@ 남z정G,"##  공동언론사, 남정부 정책 협력 강화",2
ynat-v1_train_01138,증시u6품 동양자산\V @이나 전환사채 펀5,"## 동양자산운용, 전환사채 펀드 출시",5
ynat-v1_train_01140,"qVcs다저스 ?현진과]장기Q약b5 효과""O)해","## 현진과 장기 계약, 효과는?",1
ynat-v1_train_01141,反세계화 막아야하>R 국H i만 ?B나 고y하는/G2~정<들,,6
ynat-v1_train_01142,현sJ 환한 표정으로g하#,"""환한 표정""",0
ynat-v1_train_01143,강릉R신|~순원이%사실L:B깝게Ca`AK/사zH,"강릉 순원, 사실 밝혀져",3
ynat-v1_train_01144,"N,비>p& $권마다\^복되는 논W…K5해S책2없나","##  ""권마다 복제되는 논문, 해결책 없나?""",3
ynat-v1_train_01145,여자농구w우리은행 F성!명~9파}v%1위 {성,"## 우리은행, 여자농구 1위 굳히기",1
ynat-v1_train_01146,정부 4월 한반도 위.설d근거O다…Y.되J Q6야d합,"## 정부, 4월 한반도 위기설 근거 없다",2
ynat-v1_train_01147,K0~0.6졸#재 일자s 콘*트,"""K0~0.6졸#재 일자s 콘*트"" 라는 텍스트에서 의미를 유지하고 노이즈를 제거하면, ""콘트라트 재협상 일자"" 가 됩니다. 

이를 뉴스 제목처럼 간결하게 변환하면 다음과 같습니다.

**콘트라트 재협상, 막바지 접근**",0
ynat-v1_train_01149,청주시'내(!국비 목표&j1조=천921억원`올해5] 5?↑,"청주시, 국비 목표 1조921억원 달성",5
ynat-v1_train_01150,"i글[Z""P전 독재자J에y샤드H노g>b 별세","""전 독재자 별세""",6
ynat-v1_train_01152,"H픈초M우는여…바, 속 다양T 지0에,얽5 사연","##  ""속 다양한 사연, 얽힌 운명""",0
ynat-v1_train_01153,SKT 7맵Q하루 Y!자 역1 `다&600만 달성,"SKT, 7경기 연승으로 600만 달성",4
ynat-v1_train_01154,SNS3보}N김영z법 선물`}도 완화/ 찬반 격론,"## SNS 3법 선물, 찬반 격론",3
ynat-v1_train_01157,E국인!사TU{>_탓에0:국/대신 ;본 cv 2D,"## E국, 사TU{>_탓에 국대신 본 cv 2D  ->  **E국, 사태로 인해 국대신 본격 2D 진출**",3
ynat-v1_train_01158,베일HS싸인 탑I형 로봇2 평창 성화 e고 첫  a,"## 베일HS싸인 탑I형 로봇, 평창 성화 봉송 시작",4
ynat-v1_train_01159,부산에+최대 42㎜ x…v0일까@ 흐리고b강풍 불),"부산, 최대 42mm 비와 강풍",0
ynat-v1_train_01160,"신{코F나3관& 서' 목동 학P 6T2휴원 ,고I4곳 휴원",## 신촌 목동 학원 휴원,3
ynat-v1_train_01161,그래픽 제조업 평균 가p률#p이,"## 그래픽 제조업, 평균 가동률 변화",5
ynat-v1_train_01163,v스라5 K기총@ 결&}초읽기…네$J후ZB치Q> O#속,"## K기총, 초읽기 돌입… 속속 드러나는 진실",6
ynat-v1_train_01164,8방부 北핵실험gO능p 예의주시r}S든9할 수 V어,"북핵 실험 가능성, 예의주시",2
